State,Time,Device,Unit,
1231.495972,2024-09-12T12:37:23.000Z,illuminance_sensor,lux,
1227.307983,2024-09-12T12:39:23.000Z,illuminance_sensor,lux,
1231.495972,2024-09-12T12:41:23.000Z,illuminance_sensor,lux,
1252.209473,2024-09-12T12:43:23.000Z,illuminance_sensor,lux,
1234.552002,2024-09-12T12:45:23.000Z,illuminance_sensor,lux,
1208.518677,2024-09-12T12:47:23.000Z,illuminance_sensor,lux,
1199.123901,2024-09-12T12:49:23.000Z,illuminance_sensor,lux,
1181.466431,2024-09-12T12:51:23.000Z,illuminance_sensor,lux,
1106.195801,2024-09-12T12:53:23.000Z,illuminance_sensor,lux,
1046.092407,2024-09-12T12:55:23.000Z,illuminance_sensor,lux,
997.987122,2024-09-12T12:57:23.000Z,illuminance_sensor,lux,
957.805054,2024-09-12T12:59:23.000Z,illuminance_sensor,lux,
906.190918,2024-09-12T13:01:23.000Z,illuminance_sensor,lux,
876.874939,2024-09-12T13:03:23.000Z,illuminance_sensor,lux,
876.422119,2024-09-12T13:05:23.000Z,illuminance_sensor,lux,
918.528442,2024-09-12T13:07:23.000Z,illuminance_sensor,lux,
875.969421,2024-09-12T13:09:20.000Z,illuminance_sensor,lux,
867.593384,2024-09-12T13:11:20.000Z,illuminance_sensor,lux,
828.430054,2024-09-12T13:13:20.000Z,illuminance_sensor,lux,
812.357239,2024-09-12T13:15:20.000Z,illuminance_sensor,lux,
799.340515,2024-09-12T13:17:20.000Z,illuminance_sensor,lux,
795.944824,2024-09-12T13:19:20.000Z,illuminance_sensor,lux,
807.037354,2024-09-12T13:21:20.000Z,illuminance_sensor,lux,
834.768616,2024-09-12T13:23:20.000Z,illuminance_sensor,lux,
846.200684,2024-09-12T13:25:23.000Z,illuminance_sensor,lux,
823.902466,2024-09-12T13:27:23.000Z,illuminance_sensor,lux,
787.342468,2024-09-12T13:29:23.000Z,illuminance_sensor,lux,
770.250916,2024-09-12T13:31:23.000Z,illuminance_sensor,lux,
745.236145,2024-09-12T13:33:23.000Z,illuminance_sensor,lux,
721.91925,2024-09-12T13:35:23.000Z,illuminance_sensor,lux,
714.675171,2024-09-12T13:37:23.000Z,illuminance_sensor,lux,
711.3927,2024-09-12T13:39:23.000Z,illuminance_sensor,lux,
726.899536,2024-09-12T13:41:23.000Z,illuminance_sensor,lux,
739.803101,2024-09-12T13:43:23.000Z,illuminance_sensor,lux,
747.160339,2024-09-12T13:45:23.000Z,illuminance_sensor,lux,
690.679077,2024-09-12T13:47:23.000Z,illuminance_sensor,lux,
638.046265,2024-09-12T13:49:23.000Z,illuminance_sensor,lux,
614.729248,2024-09-12T13:51:23.000Z,illuminance_sensor,lux,
609.522644,2024-09-12T13:53:23.000Z,illuminance_sensor,lux,
626.614075,2024-09-12T13:55:23.000Z,illuminance_sensor,lux,
630.236206,2024-09-12T13:57:23.000Z,illuminance_sensor,lux,
640.649536,2024-09-12T13:59:23.000Z,illuminance_sensor,lux,
671.323792,2024-09-12T14:01:23.000Z,illuminance_sensor,lux,
704.601379,2024-09-12T14:03:23.000Z,illuminance_sensor,lux,
728.144592,2024-09-12T14:05:23.000Z,illuminance_sensor,lux,
719.542297,2024-09-12T14:07:23.000Z,illuminance_sensor,lux,
675.851318,2024-09-12T14:09:23.000Z,illuminance_sensor,lux,
612.239136,2024-09-12T14:11:23.000Z,illuminance_sensor,lux,
587.111206,2024-09-12T14:13:23.000Z,illuminance_sensor,lux,
572.622986,2024-09-12T14:15:23.000Z,illuminance_sensor,lux,
579.527527,2024-09-12T14:17:23.000Z,illuminance_sensor,lux,
593.449768,2024-09-12T14:19:23.000Z,illuminance_sensor,lux,
586.545227,2024-09-12T14:21:23.000Z,illuminance_sensor,lux,
579.074707,2024-09-12T14:23:23.000Z,illuminance_sensor,lux,
620.841492,2024-09-12T14:25:23.000Z,illuminance_sensor,lux,
648.799194,2024-09-12T14:27:23.000Z,illuminance_sensor,lux,
668.494019,2024-09-12T14:29:23.000Z,illuminance_sensor,lux,
668.494019,2024-09-12T14:31:23.000Z,illuminance_sensor,lux,
656.269653,2024-09-12T14:33:23.000Z,illuminance_sensor,lux,
627.632812,2024-09-12T14:35:23.000Z,illuminance_sensor,lux,
534.025574,2024-09-12T14:37:23.000Z,illuminance_sensor,lux,
545.344421,2024-09-12T14:39:23.000Z,illuminance_sensor,lux,
560.39856,2024-09-12T14:41:23.000Z,illuminance_sensor,lux,
560.39856,2024-09-12T14:43:23.000Z,illuminance_sensor,lux,
537.308044,2024-09-12T14:45:23.000Z,illuminance_sensor,lux,
528.479309,2024-09-12T14:47:23.000Z,illuminance_sensor,lux,
554.739136,2024-09-12T14:49:23.000Z,illuminance_sensor,lux,
595.260803,2024-09-12T14:51:24.000Z,illuminance_sensor,lux,
594.355225,2024-09-12T14:53:23.000Z,illuminance_sensor,lux,
559.040283,2024-09-12T14:55:23.000Z,illuminance_sensor,lux,
521.00885,2024-09-12T14:57:23.000Z,illuminance_sensor,lux,
488.184021,2024-09-12T14:59:23.000Z,illuminance_sensor,lux,
463.622009,2024-09-12T15:01:23.000Z,illuminance_sensor,lux,
477.204681,2024-09-12T15:03:23.000Z,illuminance_sensor,lux,
622.992065,2024-09-12T15:05:23.000Z,illuminance_sensor,lux,
650.383789,2024-09-12T15:07:23.000Z,illuminance_sensor,lux,
784.625916,2024-09-12T15:09:23.000Z,illuminance_sensor,lux,
751.574707,2024-09-12T15:11:23.000Z,illuminance_sensor,lux,
709.921204,2024-09-12T15:13:23.000Z,illuminance_sensor,lux,
668.720398,2024-09-12T15:15:23.000Z,illuminance_sensor,lux,
610.088562,2024-09-12T15:17:23.000Z,illuminance_sensor,lux,
568.208618,2024-09-12T15:19:23.000Z,illuminance_sensor,lux,
586.997986,2024-09-12T15:21:23.000Z,illuminance_sensor,lux,
574.547241,2024-09-12T15:23:23.000Z,illuminance_sensor,lux,
508.105286,2024-09-12T15:25:23.000Z,illuminance_sensor,lux,
456.604279,2024-09-12T15:27:23.000Z,illuminance_sensor,lux,
431.476349,2024-09-12T15:29:23.000Z,illuminance_sensor,lux,
413.705688,2024-09-12T15:31:23.000Z,illuminance_sensor,lux,
404.876953,2024-09-12T15:33:23.000Z,illuminance_sensor,lux,
368.316895,2024-09-12T15:35:23.000Z,illuminance_sensor,lux,
345.792297,2024-09-12T15:37:24.000Z,illuminance_sensor,lux,
328.587555,2024-09-12T15:39:23.000Z,illuminance_sensor,lux,
316.589539,2024-09-12T15:41:23.000Z,illuminance_sensor,lux,
292.253906,2024-09-12T15:43:23.000Z,illuminance_sensor,lux,
255.354309,2024-09-12T15:45:24.000Z,illuminance_sensor,lux,
227.283447,2024-09-12T15:47:23.000Z,illuminance_sensor,lux,
221.397614,2024-09-12T15:49:23.000Z,illuminance_sensor,lux,
212.682068,2024-09-12T15:51:23.000Z,illuminance_sensor,lux,
184.498016,2024-09-12T15:53:23.000Z,illuminance_sensor,lux,
136.053146,2024-09-12T15:55:22.000Z,illuminance_sensor,lux,
116.584641,2024-09-12T15:57:24.000Z,illuminance_sensor,lux,
95.418304,2024-09-12T15:59:22.000Z,illuminance_sensor,lux,
77.760826,2024-09-12T16:01:24.000Z,illuminance_sensor,lux,
74.47834,2024-09-12T16:03:22.000Z,illuminance_sensor,lux,
77.874008,2024-09-12T16:04:56.000Z,illuminance_sensor,lux,
81.269676,2024-09-12T16:06:14.000Z,illuminance_sensor,lux,
80.703735,2024-09-12T16:08:18.000Z,illuminance_sensor,lux,
76.742126,2024-09-12T16:10:14.000Z,illuminance_sensor,lux,
72.554123,2024-09-12T16:12:14.000Z,illuminance_sensor,lux,
65.875977,2024-09-12T16:14:14.000Z,illuminance_sensor,lux,
60.895664,2024-09-12T16:16:14.000Z,illuminance_sensor,lux,
50.255905,2024-09-12T16:18:58.000Z,illuminance_sensor,lux,
47.086613,2024-09-12T16:21:00.000Z,illuminance_sensor,lux,
41.879917,2024-09-12T16:23:05.000Z,illuminance_sensor,lux,
36.899605,2024-09-12T16:24:58.000Z,illuminance_sensor,lux,
32.145668,2024-09-12T16:26:58.000Z,illuminance_sensor,lux,
27.504919,2024-09-12T16:28:58.000Z,illuminance_sensor,lux,
23.090549,2024-09-12T16:30:07.000Z,illuminance_sensor,lux,
20.826771,2024-09-12T16:32:08.000Z,illuminance_sensor,lux,
15.28051,2024-09-12T16:34:10.000Z,illuminance_sensor,lux,
13.356298,2024-09-12T16:35:16.000Z,illuminance_sensor,lux,
11.771653,2024-09-12T16:37:14.000Z,illuminance_sensor,lux,
8.82874,2024-09-12T16:38:23.000Z,illuminance_sensor,lux,
7.357283,2024-09-12T16:40:19.000Z,illuminance_sensor,lux,
4.640748,2024-09-12T16:42:00.000Z,illuminance_sensor,lux,
2.942913,2024-09-12T16:44:34.000Z,illuminance_sensor,lux,
1.697834,2024-09-12T16:47:14.000Z,illuminance_sensor,lux,
1.358268,2024-09-12T16:49:10.000Z,illuminance_sensor,lux,
0.339567,2024-09-12T16:53:04.000Z,illuminance_sensor,lux,
0.226378,2024-09-12T16:55:09.000Z,illuminance_sensor,lux,
0.113189,2024-09-12T16:56:30.000Z,illuminance_sensor,lux,
0.113189,2024-09-12T16:58:26.000Z,illuminance_sensor,lux,
0,2024-09-12T17:00:45.000Z,illuminance_sensor,lux,
0,2024-09-12T17:02:36.000Z,illuminance_sensor,lux,
0,2024-09-12T17:03:52.000Z,illuminance_sensor,lux,
0,2024-09-12T17:05:01.000Z,illuminance_sensor,lux,
0,2024-09-12T17:07:30.000Z,illuminance_sensor,lux,
0,2024-09-12T17:08:59.000Z,illuminance_sensor,lux,
0,2024-09-12T17:11:47.000Z,illuminance_sensor,lux,
0,2024-09-12T17:13:03.000Z,illuminance_sensor,lux,
0,2024-09-12T17:14:08.000Z,illuminance_sensor,lux,
0,2024-09-12T17:15:27.000Z,illuminance_sensor,lux,
0,2024-09-12T17:17:50.000Z,illuminance_sensor,lux,
0,2024-09-12T17:19:43.000Z,illuminance_sensor,lux,
0,2024-09-12T17:22:35.000Z,illuminance_sensor,lux,
0,2024-09-12T17:25:04.000Z,illuminance_sensor,lux,
0,2024-09-12T17:27:17.000Z,illuminance_sensor,lux,
0,2024-09-12T17:29:54.000Z,illuminance_sensor,lux,
0,2024-09-12T17:33:16.000Z,illuminance_sensor,lux,
0,2024-09-12T17:35:19.000Z,illuminance_sensor,lux,
0,2024-09-12T17:38:09.000Z,illuminance_sensor,lux,
0,2024-09-12T17:39:27.000Z,illuminance_sensor,lux,
0,2024-09-12T17:40:43.000Z,illuminance_sensor,lux,
0,2024-09-12T17:43:52.000Z,illuminance_sensor,lux,
0,2024-09-12T17:47:58.000Z,illuminance_sensor,lux,
0,2024-09-12T17:49:08.000Z,illuminance_sensor,lux,
0,2024-09-12T17:50:54.000Z,illuminance_sensor,lux,
0,2024-09-12T17:53:19.000Z,illuminance_sensor,lux,
0,2024-09-12T17:55:07.000Z,illuminance_sensor,lux,
0,2024-09-12T17:58:44.000Z,illuminance_sensor,lux,
0,2024-09-12T18:01:39.000Z,illuminance_sensor,lux,
0,2024-09-12T18:03:30.000Z,illuminance_sensor,lux,
0,2024-09-12T18:05:12.000Z,illuminance_sensor,lux,
0,2024-09-12T18:06:53.000Z,illuminance_sensor,lux,
0,2024-09-12T18:13:48.000Z,illuminance_sensor,lux,
0,2024-09-12T18:16:06.000Z,illuminance_sensor,lux,
0,2024-09-12T18:17:13.000Z,illuminance_sensor,lux,
0,2024-09-12T18:18:57.000Z,illuminance_sensor,lux,
0,2024-09-12T18:23:53.000Z,illuminance_sensor,lux,
0,2024-09-12T18:26:11.000Z,illuminance_sensor,lux,
0,2024-09-12T18:31:14.000Z,illuminance_sensor,lux,
0,2024-09-12T18:33:00.000Z,illuminance_sensor,lux,
0,2024-09-12T18:36:10.000Z,illuminance_sensor,lux,
0,2024-09-12T18:49:20.000Z,illuminance_sensor,lux,
0,2024-09-12T18:49:20.000Z,illuminance_sensor,lux,
0,2024-09-12T18:49:20.000Z,illuminance_sensor,lux,
0,2024-09-12T18:49:20.000Z,illuminance_sensor,lux,
0,2024-09-12T18:49:20.000Z,illuminance_sensor,lux,
0,2024-09-12T18:49:20.000Z,illuminance_sensor,lux,
0,2024-09-12T18:49:20.000Z,illuminance_sensor,lux,
0,2024-09-12T18:49:20.000Z,illuminance_sensor,lux,
0,2024-09-12T18:52:35.000Z,illuminance_sensor,lux,
0,2024-09-12T18:52:35.000Z,illuminance_sensor,lux,
0,2024-09-12T18:52:35.000Z,illuminance_sensor,lux,
0,2024-09-12T18:52:35.000Z,illuminance_sensor,lux,
0,2024-09-12T18:52:35.000Z,illuminance_sensor,lux,
0,2024-09-12T18:52:35.000Z,illuminance_sensor,lux,
0,2024-09-12T18:52:35.000Z,illuminance_sensor,lux,
0,2024-09-12T18:52:35.000Z,illuminance_sensor,lux,
0,2024-09-12T18:55:54.000Z,illuminance_sensor,lux,
0,2024-09-12T18:55:54.000Z,illuminance_sensor,lux,
0,2024-09-12T18:55:54.000Z,illuminance_sensor,lux,
0,2024-09-12T18:55:54.000Z,illuminance_sensor,lux,
0,2024-09-12T18:55:54.000Z,illuminance_sensor,lux,
0,2024-09-12T18:55:54.000Z,illuminance_sensor,lux,
0,2024-09-12T18:55:54.000Z,illuminance_sensor,lux,
0,2024-09-12T18:55:54.000Z,illuminance_sensor,lux,
0,2024-09-12T18:55:54.000Z,illuminance_sensor,lux,
0,2024-09-12T18:55:54.000Z,illuminance_sensor,lux,
0,2024-09-12T18:55:54.000Z,illuminance_sensor,lux,
0,2024-09-12T19:01:49.000Z,illuminance_sensor,lux,
0,2024-09-12T19:01:49.000Z,illuminance_sensor,lux,
0,2024-09-12T19:01:49.000Z,illuminance_sensor,lux,
0,2024-09-12T19:01:49.000Z,illuminance_sensor,lux,
0,2024-09-12T19:01:49.000Z,illuminance_sensor,lux,
0,2024-09-12T19:05:13.000Z,illuminance_sensor,lux,
0,2024-09-12T19:05:13.000Z,illuminance_sensor,lux,
0,2024-09-12T19:05:13.000Z,illuminance_sensor,lux,
0,2024-09-12T19:05:13.000Z,illuminance_sensor,lux,
0,2024-09-12T19:05:13.000Z,illuminance_sensor,lux,
0,2024-09-12T19:05:13.000Z,illuminance_sensor,lux,
0,2024-09-12T19:05:13.000Z,illuminance_sensor,lux,
0,2024-09-12T19:05:13.000Z,illuminance_sensor,lux,
0,2024-09-12T19:05:13.000Z,illuminance_sensor,lux,
0,2024-09-12T19:05:13.000Z,illuminance_sensor,lux,
0,2024-09-12T19:05:13.000Z,illuminance_sensor,lux,
0,2024-09-12T19:05:13.000Z,illuminance_sensor,lux,
0,2024-09-12T19:05:13.000Z,illuminance_sensor,lux,
0,2024-09-12T19:05:13.000Z,illuminance_sensor,lux,
0,2024-09-12T19:05:13.000Z,illuminance_sensor,lux,
0,2024-09-12T19:05:13.000Z,illuminance_sensor,lux,
0,2024-09-12T19:05:13.000Z,illuminance_sensor,lux,
0,2024-09-12T19:05:13.000Z,illuminance_sensor,lux,
0,2024-09-12T19:05:13.000Z,illuminance_sensor,lux,
0,2024-09-12T19:05:13.000Z,illuminance_sensor,lux,
0,2024-09-12T19:05:13.000Z,illuminance_sensor,lux,
0,2024-09-12T19:05:13.000Z,illuminance_sensor,lux,
0,2024-09-12T19:05:13.000Z,illuminance_sensor,lux,
0,2024-09-12T19:05:13.000Z,illuminance_sensor,lux,
0,2024-09-12T19:05:13.000Z,illuminance_sensor,lux,
0,2024-09-12T19:05:13.000Z,illuminance_sensor,lux,
0,2024-09-12T19:05:13.000Z,illuminance_sensor,lux,
0,2024-09-12T19:05:13.000Z,illuminance_sensor,lux,
0,2024-09-12T19:05:13.000Z,illuminance_sensor,lux,
0,2024-09-12T19:05:13.000Z,illuminance_sensor,lux,
0,2024-09-12T19:05:13.000Z,illuminance_sensor,lux,
0,2024-09-12T19:05:13.000Z,illuminance_sensor,lux,
0,2024-09-12T19:18:49.000Z,illuminance_sensor,lux,
0,2024-09-12T19:18:49.000Z,illuminance_sensor,lux,
0,2024-09-12T19:18:49.000Z,illuminance_sensor,lux,
0,2024-09-12T19:20:02.000Z,illuminance_sensor,lux,
0,2024-09-12T19:20:02.000Z,illuminance_sensor,lux,
0,2024-09-12T19:20:02.000Z,illuminance_sensor,lux,
0,2024-09-12T19:20:02.000Z,illuminance_sensor,lux,
0,2024-09-12T19:20:02.000Z,illuminance_sensor,lux,
0,2024-09-12T19:20:02.000Z,illuminance_sensor,lux,
0,2024-09-12T19:20:02.000Z,illuminance_sensor,lux,
0,2024-09-12T19:23:20.000Z,illuminance_sensor,lux,
0,2024-09-12T19:23:56.073Z,illuminance_sensor,lux,
0,2024-09-12T19:24:21.075Z,illuminance_sensor,lux,
0,2024-09-12T19:24:46.091Z,illuminance_sensor,lux,
0,2024-09-12T19:25:11.090Z,illuminance_sensor,lux,
0,2024-09-12T19:25:36.092Z,illuminance_sensor,lux,
0,2024-09-12T19:26:01.108Z,illuminance_sensor,lux,
0,2024-09-12T19:26:26.096Z,illuminance_sensor,lux,
0,2024-09-12T19:26:51.095Z,illuminance_sensor,lux,
0,2024-09-12T19:27:16.098Z,illuminance_sensor,lux,
0,2024-09-12T19:27:41.098Z,illuminance_sensor,lux,
0,2024-09-12T19:28:06.094Z,illuminance_sensor,lux,
0,2024-09-12T19:28:31.097Z,illuminance_sensor,lux,
0,2024-09-12T19:28:56.140Z,illuminance_sensor,lux,
0,2024-09-12T19:29:21.126Z,illuminance_sensor,lux,
0,2024-09-12T19:30:09.000Z,illuminance_sensor,lux,
0,2024-09-12T19:30:35.257Z,illuminance_sensor,lux,
0,2024-09-12T19:31:00.252Z,illuminance_sensor,lux,
0,2024-09-12T19:31:25.253Z,illuminance_sensor,lux,
0,2024-09-12T19:31:50.255Z,illuminance_sensor,lux,
0,2024-09-12T19:33:02.578Z,illuminance_sensor,lux,
0,2024-09-12T19:33:27.577Z,illuminance_sensor,lux,
0,2024-09-12T19:33:52.550Z,illuminance_sensor,lux,
0,2024-09-12T19:34:17.545Z,illuminance_sensor,lux,
0,2024-09-12T19:34:42.549Z,illuminance_sensor,lux,
0,2024-09-12T19:35:07.550Z,illuminance_sensor,lux,
0,2024-09-12T19:35:32.548Z,illuminance_sensor,lux,
0,2024-09-12T19:35:57.568Z,illuminance_sensor,lux,
0,2024-09-12T19:36:22.590Z,illuminance_sensor,lux,
0,2024-09-12T19:36:47.570Z,illuminance_sensor,lux,
0,2024-09-12T19:37:12.548Z,illuminance_sensor,lux,
0,2024-09-12T19:37:37.554Z,illuminance_sensor,lux,
0,2024-09-12T19:38:02.588Z,illuminance_sensor,lux,
0,2024-09-12T19:38:27.589Z,illuminance_sensor,lux,
0,2024-09-12T19:38:52.594Z,illuminance_sensor,lux,
0,2024-09-12T19:39:17.591Z,illuminance_sensor,lux,
0,2024-09-12T19:39:42.596Z,illuminance_sensor,lux,
0,2024-09-12T19:40:07.591Z,illuminance_sensor,lux,
0,2024-09-12T19:41:27.450Z,illuminance_sensor,lux,
0,2024-09-12T19:41:52.453Z,illuminance_sensor,lux,
0,2024-09-12T19:42:26.795Z,illuminance_sensor,lux,
0,2024-09-12T19:42:51.809Z,illuminance_sensor,lux,
0,2024-09-12T19:43:16.829Z,illuminance_sensor,lux,
0,2024-09-12T19:43:41.816Z,illuminance_sensor,lux,
0,2024-09-12T19:44:06.838Z,illuminance_sensor,lux,
0,2024-09-12T19:45:19.129Z,illuminance_sensor,lux,
0,2024-09-12T19:45:44.110Z,illuminance_sensor,lux,
0,2024-09-12T19:46:09.108Z,illuminance_sensor,lux,
0,2024-09-12T19:46:34.108Z,illuminance_sensor,lux,
0,2024-09-12T19:46:59.107Z,illuminance_sensor,lux,
0,2024-09-12T19:47:24.123Z,illuminance_sensor,lux,
0,2024-09-12T19:47:49.125Z,illuminance_sensor,lux,
0,2024-09-12T19:48:14.121Z,illuminance_sensor,lux,
0,2024-09-12T19:48:39.132Z,illuminance_sensor,lux,
0,2024-09-12T19:49:04.132Z,illuminance_sensor,lux,
0,2024-09-12T19:49:29.133Z,illuminance_sensor,lux,
0,2024-09-12T19:49:54.132Z,illuminance_sensor,lux,
0,2024-09-12T19:50:19.132Z,illuminance_sensor,lux,
0,2024-09-12T19:50:44.143Z,illuminance_sensor,lux,
0,2024-09-12T19:51:09.142Z,illuminance_sensor,lux,
0,2024-09-12T19:51:34.146Z,illuminance_sensor,lux,
0,2024-09-12T19:51:59.142Z,illuminance_sensor,lux,
0,2024-09-12T19:52:24.148Z,illuminance_sensor,lux,
0,2024-09-12T19:52:49.148Z,illuminance_sensor,lux,
0,2024-09-12T19:53:14.149Z,illuminance_sensor,lux,
0,2024-09-12T19:53:39.153Z,illuminance_sensor,lux,
0,2024-09-12T19:54:04.158Z,illuminance_sensor,lux,
0,2024-09-12T19:54:29.158Z,illuminance_sensor,lux,
0,2024-09-12T19:54:54.159Z,illuminance_sensor,lux,
0,2024-09-12T19:55:19.158Z,illuminance_sensor,lux,
0,2024-09-12T19:55:44.159Z,illuminance_sensor,lux,
0,2024-09-12T19:56:09.159Z,illuminance_sensor,lux,
0,2024-09-12T19:56:34.159Z,illuminance_sensor,lux,
0,2024-09-12T19:56:59.160Z,illuminance_sensor,lux,
0,2024-09-12T19:57:24.160Z,illuminance_sensor,lux,
0,2024-09-12T19:57:49.160Z,illuminance_sensor,lux,
0,2024-09-12T19:58:14.164Z,illuminance_sensor,lux,
0,2024-09-12T19:58:39.164Z,illuminance_sensor,lux,
0,2024-09-12T19:59:04.164Z,illuminance_sensor,lux,
0,2024-09-12T19:59:29.164Z,illuminance_sensor,lux,
0,2024-09-12T19:59:54.164Z,illuminance_sensor,lux,
0,2024-09-12T20:00:19.163Z,illuminance_sensor,lux,
0,2024-09-12T20:00:44.178Z,illuminance_sensor,lux,
0,2024-09-12T20:01:09.175Z,illuminance_sensor,lux,
0,2024-09-12T20:01:34.176Z,illuminance_sensor,lux,
0,2024-09-12T20:01:59.176Z,illuminance_sensor,lux,
0,2024-09-12T20:02:24.175Z,illuminance_sensor,lux,
0,2024-09-12T20:02:49.175Z,illuminance_sensor,lux,
0,2024-09-12T20:03:14.175Z,illuminance_sensor,lux,
0,2024-09-12T20:03:39.176Z,illuminance_sensor,lux,
0,2024-09-12T20:04:04.176Z,illuminance_sensor,lux,
0,2024-09-12T20:04:29.176Z,illuminance_sensor,lux,
0,2024-09-12T20:04:54.176Z,illuminance_sensor,lux,
0,2024-09-12T20:05:19.176Z,illuminance_sensor,lux,
0,2024-09-12T20:05:44.176Z,illuminance_sensor,lux,
0,2024-09-12T20:06:09.177Z,illuminance_sensor,lux,
0,2024-09-12T20:06:34.177Z,illuminance_sensor,lux,
0,2024-09-12T20:06:59.177Z,illuminance_sensor,lux,
0,2024-09-12T20:07:24.177Z,illuminance_sensor,lux,
0,2024-09-12T20:07:49.177Z,illuminance_sensor,lux,
0,2024-09-12T20:08:14.178Z,illuminance_sensor,lux,
0,2024-09-12T20:08:39.178Z,illuminance_sensor,lux,
0,2024-09-12T20:09:04.177Z,illuminance_sensor,lux,
0,2024-09-12T20:09:29.177Z,illuminance_sensor,lux,
0,2024-09-12T20:09:54.177Z,illuminance_sensor,lux,
0,2024-09-12T20:10:19.177Z,illuminance_sensor,lux,
0,2024-09-12T20:10:44.177Z,illuminance_sensor,lux,
0,2024-09-12T20:11:09.177Z,illuminance_sensor,lux,
0,2024-09-12T20:11:34.177Z,illuminance_sensor,lux,
0,2024-09-12T20:11:59.177Z,illuminance_sensor,lux,
0,2024-09-12T20:12:24.178Z,illuminance_sensor,lux,
0,2024-09-12T20:12:49.177Z,illuminance_sensor,lux,
0,2024-09-12T20:13:14.178Z,illuminance_sensor,lux,
0,2024-09-12T20:13:39.177Z,illuminance_sensor,lux,
0,2024-09-12T20:14:04.177Z,illuminance_sensor,lux,
0,2024-09-12T20:14:29.178Z,illuminance_sensor,lux,
0,2024-09-12T20:14:54.177Z,illuminance_sensor,lux,
0,2024-09-12T20:15:19.177Z,illuminance_sensor,lux,
0,2024-09-12T20:15:44.177Z,illuminance_sensor,lux,
0,2024-09-12T20:16:09.177Z,illuminance_sensor,lux,
0,2024-09-12T20:16:34.177Z,illuminance_sensor,lux,
0,2024-09-12T20:16:59.177Z,illuminance_sensor,lux,
0,2024-09-12T20:17:24.177Z,illuminance_sensor,lux,
0,2024-09-12T20:17:49.178Z,illuminance_sensor,lux,
0,2024-09-12T20:18:14.179Z,illuminance_sensor,lux,
0,2024-09-12T20:18:39.179Z,illuminance_sensor,lux,
0,2024-09-12T20:19:04.178Z,illuminance_sensor,lux,
0,2024-09-12T20:19:29.179Z,illuminance_sensor,lux,
0,2024-09-12T20:19:54.178Z,illuminance_sensor,lux,
0,2024-09-12T20:20:19.178Z,illuminance_sensor,lux,
0,2024-09-12T20:20:44.179Z,illuminance_sensor,lux,
0,2024-09-12T20:21:09.180Z,illuminance_sensor,lux,
0,2024-09-12T20:21:34.179Z,illuminance_sensor,lux,
0,2024-09-12T20:21:59.179Z,illuminance_sensor,lux,
0,2024-09-12T20:22:24.179Z,illuminance_sensor,lux,
0,2024-09-12T20:22:49.179Z,illuminance_sensor,lux,
0,2024-09-12T20:23:14.179Z,illuminance_sensor,lux,
0,2024-09-12T20:23:39.179Z,illuminance_sensor,lux,
0,2024-09-12T20:24:04.179Z,illuminance_sensor,lux,
0,2024-09-12T20:24:29.179Z,illuminance_sensor,lux,
0,2024-09-12T20:24:54.179Z,illuminance_sensor,lux,
0,2024-09-12T20:25:19.179Z,illuminance_sensor,lux,
0,2024-09-12T20:25:44.179Z,illuminance_sensor,lux,
0,2024-09-12T20:26:09.179Z,illuminance_sensor,lux,
0,2024-09-12T20:26:34.180Z,illuminance_sensor,lux,
0,2024-09-12T20:26:59.181Z,illuminance_sensor,lux,
0,2024-09-12T20:27:24.181Z,illuminance_sensor,lux,
0,2024-09-12T20:27:49.181Z,illuminance_sensor,lux,
0,2024-09-12T20:28:14.180Z,illuminance_sensor,lux,
0,2024-09-12T20:28:39.180Z,illuminance_sensor,lux,
0,2024-09-12T20:29:04.180Z,illuminance_sensor,lux,
0,2024-09-12T20:29:29.180Z,illuminance_sensor,lux,
0,2024-09-12T20:29:54.180Z,illuminance_sensor,lux,
0,2024-09-12T20:30:19.180Z,illuminance_sensor,lux,
0,2024-09-12T20:30:44.181Z,illuminance_sensor,lux,
0,2024-09-12T20:31:09.181Z,illuminance_sensor,lux,
0,2024-09-12T20:31:34.181Z,illuminance_sensor,lux,
0,2024-09-12T20:31:59.182Z,illuminance_sensor,lux,
0,2024-09-12T20:32:24.181Z,illuminance_sensor,lux,
0,2024-09-12T20:32:49.182Z,illuminance_sensor,lux,
0,2024-09-12T20:33:14.182Z,illuminance_sensor,lux,
0,2024-09-12T20:33:39.182Z,illuminance_sensor,lux,
0,2024-09-12T20:34:04.182Z,illuminance_sensor,lux,
0,2024-09-12T20:34:29.182Z,illuminance_sensor,lux,
0,2024-09-12T20:34:54.182Z,illuminance_sensor,lux,
0,2024-09-12T20:35:19.182Z,illuminance_sensor,lux,
0,2024-09-12T20:35:44.182Z,illuminance_sensor,lux,
0,2024-09-12T20:36:09.183Z,illuminance_sensor,lux,
0,2024-09-12T20:36:34.184Z,illuminance_sensor,lux,
0,2024-09-12T20:36:59.185Z,illuminance_sensor,lux,
0,2024-09-12T20:37:24.185Z,illuminance_sensor,lux,
0,2024-09-12T20:37:49.186Z,illuminance_sensor,lux,
0,2024-09-12T20:38:14.185Z,illuminance_sensor,lux,
0,2024-09-12T20:38:39.185Z,illuminance_sensor,lux,
0,2024-09-12T20:39:04.185Z,illuminance_sensor,lux,
0,2024-09-12T20:39:29.185Z,illuminance_sensor,lux,
0,2024-09-12T20:39:54.185Z,illuminance_sensor,lux,
